cleaned_headline,is_satirical
"Pétain ""sauveur"" de juifs français : Éric Zemmour condamné à 10.000 euros d'amende",0
"Lettre anti-diversité : Washington ne prévoit pas de ""vérification"" auprès des entreprises étrangères",0
"Experts, ébénistes, marchands… Au procès des faux meubles XVIIIe, de la prison requise pour tous les prévenus",0
"Sous l'impulsion de Kid Rock, Donald Trump signe un décret pour réguler les "" prix fous "" des billets de concerts",0
Plus de la moitié des Lyonnais favorables à la fermeture du célèbre zoo de la Tête d'or selon un sondage,0
"Les droits de douane rapporteront ""6000 milliards de dollars"" aux États-Unis, affirme un conseiller de la Maison Blanche",0
"""J'y pense tous les jours"" : en Gironde, un maire victime de coups de poing et d'insultes",0
"L'UE ripostera aux nouveaux droits de douane américains ""avant la fin du mois d'avril""",0
L'homme d'affaires Michel Ohayon placé en garde à vue pour soupçons d'abus de biens sociaux,0
Un jeune homme fauché par une voiture à la terrasse d'un kebab de Saint-Étienne,0
"Marine Le Pen condamnée : ""La justice est indépendante"", rappelle Emmanuel Macron devant le gouvernement",0
"Droits de douane : la CPME souhaite que les secteurs touchés ""soient protégés"" par des subventions ou des aides publiques",0
"Suicide du maire de Rezé : trois ans plus tard, l'homme soupçonné d'être le corbeau mis en examen",0
"Paris : la bijouterie ""Histoire d'Or"" de la rue de Rennes victime d'un braquage",0
"Boualem Sansal fait appel, Israël étend son offensive militaire à Gaza, manœuvres chinoises autour de Taïwan… Les 3 infos à retenir à la mi-journée",0
Lyon : la place Abbé Pierre va devenir la place Gisèle Halimi,0
"""Oubliez votre charabia"" : l'administration Trump resserre son étau sur les cabinets de conseil",0
Singapour: un adolescent qui voulait tuer des dizaines de musulmans arrêté,0
Nice : plus de 760 kilos de cannabis et d'ecstasy saisis en lien avec un trafic vers la Tunisie,0
Grèce : l'État va dépenser 25 milliards d'euros pour réformer sa défense,0
"""Plutôt vers 0,7%"": la prévision de croissance crée des remous entre le ministère du Travail et Bercy",0
"""Un cap et un chemin se dessinent"" : Jean-Michel Aulas fait un pas de plus vers une candidature aux municipales à Lyon",0
"Neil Young a peur de revenir aux États-Unis après avoir qualifié Donald Trump de "" pire président de l'histoire """,0
Allergie au pollen: découvrez quel est le niveau de risque dans votre ville aujourd'hui,0
Marseille : chronique d'une décennie d'alertes au procès pour viols d'un psychiatre-hospitalier,0
Boualem Sansal : l'écrivain fait appel de sa condamnation à 5 ans de prison en Algérie,0
Groenland : victoire de la gauche aux municipales,0
"Marine Le Pen jugée coupable de détournement : ""Tant qu'il n'y a pas d'enrichissement personnel…"", minimise Éric Ciotti",0
"Taïwan annonce être encerclée par des dizaines d'avions et navires de guerre chinois, Pékin dit avoir ""atteint tous ses objectifs""",0
Nantes : relaxe des 6 prévenus de l'affaire de la fusillade mortelle du Moonlight,0
"Top Gun,Batman Forever,The Doors… Les grands rôles de Val Kilmer",0
"Reprise du dialogue France-Algérie : Laurent Wauquiez déplore une ""diplomatie de la soumission""",0
"À Bordeaux, le procès du ""gang des grands crus"" reporté suite à un imbroglio juridique",0
"Birmanie : après le violent séisme, la junte annonce la reprise de ses ""activités"" contre les rebelles",0
"Moins de voitures, plus de nature… Nantes vise la neutralité carbone d'ici à 2050",0
"Un procès en appel possible en 2026 pour Marine Le Pen, ""un désaveu"" du premier jugement selon son avocat",0
"""Elle n'est pas une victime"" : Xavier Bertrand intime à la droite d'""arrêter d'avoir peur du RN"" et de Marine Le Pen",0
"Mort de Diego Maradona : ni drogue ni alcool dans le sang, témoigne un légiste au procès",0
L'accident mortel d'une Xiaomi en mode autopilote inquiète sur la sécurité des véhicules autonomes en Chine,0
Brésil : un nouveau-né en vie découvert par un éboueur au milieu des poubelles de Rio,0
"Au Niger, des militaires de l'ancien régime renversé ont été libérés par la junte au pouvoir",0
"Underdog, cette start-up nantaise en pleine croissance qui reconditionne le gros électroménager",0
"Argentine : le président Milei devrait rencontrer ""sûrement"" Trump ce mercredi",0
Séisme en Birmanie: un homme retrouvé vivant sous des décombres cinq jours après le drame,0
"Ukraine: un mort, dix blessés dans des frappes russes à Zaporijjia et Kharkiv",0
Chine : fusion annoncée entre deux géants de l'automobile,0
Conflit au Proche-Orient : Israël annonce morceler Gaza pour forcer le Hamas à rendre les otages,0
Alpes-Maritimes : un village se retrouve isolé après l'affaissement de son unique route d'accès,0
"Mort à 65 ans de Val Kilmer, la légende noire de Hollywood",0
"Avec le retour des terrasses estivales à Paris, le bras de fer entre restaurateurs et riverains reprend de plus belle",0
La Chine mène des manœuvres militaires d'envergure autour de Taïwan,0
""" Nos tribunaux ne sont pas à vendre "" : Trump et Musk essuient un premier revers électoral dans le Wisconsin",0
"Dunkerque-PSG : Dembélé sans pitié, une défense parisienne trop friable… Les tops et les flops",0
"""La perfection n'existe pas"", assure Luis Enrique après la qualification du PSG en finale",0
"Coupe du Roi : le Real Madrid en finale au bout du suspense, Mbappé sur le banc puis… Discret",0
L'Assemblée nationale adopte un texte intégrant le non-consentement à la définition pénale du viol,0
Les États-Unis envoient un deuxième porte-avions au Moyen-Orient,0
Un haut responsable américain a utilisé son compte Gmail privé dans un cadre professionnel,0
L'Allemagne exclut toute relance du gazoduc Nord Stream 2 entre la Russie et l'Europe,0
Coupe de France : le PSG s'est fait peur face à Dunkerque mais ira bien en finale,0
"États-Unis : l'Administration Trump reconnaît une ""erreur"" dans sa politique d'expulsion",0
Dunkerque-PSG : les trois buts en moins de 20 minutes qui ont remis Paris dans le match en vidéo,0
"Après sa condamnation à cinq ans d'inéligibilité, Marine Le Pen annonce saisir la CEDH et le Conseil constitutionnel",0
Début des licenciements massifs au sein des agences de santé américaines,0
"Dunkerque-PSG : en vidéo, les buts surprises des Nordistes dans un Pierre-Mauroy en transe",0
"Audiovisuel public : après un vif échange entre Dati et une administratrice de l'Assemblée, l'examen du texte interrompu",0
"Les nouveaux droits de douane de Trump seront appliqués ""immédiatement"", selon la Maison-Blanche",0
La Réunion : le pic de l'épidémie de chikungunya est prévu mi-avril,0
"Crise Paris-Alger : Bruno Retailleau dit avoir ""bon espoir"" de voir Boualem Sansal ""revenir""",0
"Arnaques, malfaçons… L'UFC-Que Choisir appelle à interdire le démarchage à domicile à des fins de rénovation énergétique",0
Tour Triangle à Paris : Élisabeth Borne auditionnée par les enquêteurs pour favoritisme,0
"Foot : un groupe de supporters du Paris FC vers une dissolution, les Magic Fans et les Green Angels de Saint-Étienne pour le moment épargnés",0
Lituanie : le quatrième soldat américain disparu également retrouvé mort,0
Aude : un schizophrène condamné à 18 mois de prison pour avoir déclenché un incendie,0
"JO d'hiver 2030 : Edgar Grospiron, Cyril Linette, sports additionnels, Val d'Isère… Les confidences de Renaud Muselier",0
"Les célèbres biscuits Fingers reviennent en France, après quasiment un an d'absence",0
"La traque haletante de Fadi Z., marseillais suspecté d'assassinat et réfugié en Andalousie",0
Météo du mercredi 2 avril : dégradation du temps à l'ouest du pays,0
"Comment fonctionne ""600.000 Carats"", le nouveau jeu de la FDJ entre grattage et roue de la fortune en ligne ?",0
Condamnation de Marine Le Pen : une nouvelle enquête ouverte après des menaces contre les juges,0
"États-Unis : le ministère de la Justice veut la peine de mort contre Luigi Mangione, accusé d'avoir assassiné le patron d'UnitedHealthcare",0
"Saison ""mitigée"", l'après JO 2026, l'éclosion de Perrot… Quentin Fillon Maillet fait le point à l'issue de l'hiver",0
Marseille : ce couple d'autodidactes qui a gagné des millions grâce à l'escroquerie Apollonia,0
Loi narcotrafic : votre député a-t-il voté le texte ?,0
"Marine Le Pen inéligible : un meeting ""de soutien"" organisé par le RN dimanche à Paris",0
"Blessure de Dupont : ""J'ai été suffisamment puni"", plaide l'Irlandais Beirne",0
Festival de Cannes 2025 : le cinéaste Todd Haynes recevra le Carrosse d'or,0
"""Cadavre de souris"", ""déjections sur les équipements de cuisine"" : un restaurant de Villeurbanne fermé jusqu'à nouvel ordre",0
Tarn-et-Garonne : vol d'un fourgon contenant 3 millions d'euros en lingots d'or et œuvres d'art,0
"Le nombre d'entreprises actives explose depuis 10 ans, porté par les livreurs à vélo",0
"Lettre américaine anti-diversité : le Danemark demande une ""réponse européenne""",0
"Renault, Stellantis, Volkswagen… 15 constructeurs écopent de 458 millions d'euros d'amende de l'UE pour entente",0
"Islande : nouvelle éruption volcanique dans le sud-ouest du pays, ""début d'une intrusion de magma""",0
Plainte pour agression sexuelle et insultes racistes : climat délétère dans un Ehpad municipal de Lyon,0
"Marine Le Pen inéligible : Ciotti veut supprimer l'exécution provisoire, Bayrou ouvre la porte à ""une réflexion""",0
"""Mon Soutien psy"" : près de 600.000 personnes ont bénéficié de séances remboursées avec un psychologue",0
"Crise France-Algérie : Paris souhaite résoudre les tensions ""avec exigence et sans aucune faiblesse""",0
"Supprimer les ZFE pourrait priver la France de plusieurs milliards d'euros d'aides européennes, selon Bercy",0
Sanofi : la justice annule un plan prévoyant 325 suppressions d'emplois,0
"""Quarteron de procureurs"" : la colère de Jean-Philippe Tanguy à l'Assemblée après la condamnation de Marine Le Pen",0
"Un démocrate prononce un discours de plus de 24 heures contre Trump au Sénat, record battu",0
"Le blocage de TikTok en Nouvelle-Calédonie lors des émeutes en 2024 était ""illégal"", juge le Conseil d'État",0
"Suède : le gouvernement veut imposer un critère de ""conduite honnête"" aux migrants, sous peine d'expulsion",0
Bouches-du-Rhône : vague de démissions au conseil municipal de la Penne-sur-Huveaune après la mise en examen du maire pour viols,0
"Après la Terre, la Lune ? L'astéroïde 2024 YR4, un temps annoncé en collision avec la Terre, se dévoile grâce à de nouvelles observations",0
"Des fans turcs appellent Muse à annuler un concert à Istanbul, l'organisateur se retire",0
Bouches-du-Rhône : un djihadiste condamné en appel après avoir violé son contrôle judiciaire,0
"Alexandre Jardin et les ""motards en colère"" appellent à des manifestations anti-ZFE partout en France",0
"Ligue 2 : ""On récolte ce que l'on sème"", un Caennais tacle Mbappé et les dirigeants du club",0
"Un homme poignardé en pleine rue dans le Rhône, un membre de sa famille placé en garde à vue",0
Le Danemark achète des missiles français Mistral 3 et des blindés finlandais,0
"Au Perreux-sur-Marne, ""la perle de l'est parisien"", un couple menacé au couteau dans son pavillon",0
Orne : nouvelle mise en examen pour l'un des suspects de l'attaque à la prison de Condé en 2019,0
"En Malaisie, une fuite de gaz provoque un gigantesque incendie",0
"""Si quelque chose survient à Taïwan, nous serons impliqués"" : les Philippines en alerte dans le Pacifique",0
"Séisme en Birmanie : plus de 2700 morts, une femme secourue vivante après 91 heures sous les décombres",0
Condamnation de Marine Le Pen : la juge qui a présidé le procès placée sous protection,0
Dordogne : une femme en garde à vue pour le meurtre de son conjoint disparu depuis des années,0
"En convalescence au Vatican, l'état du pape François continue de s'améliorer",0
"""Cela fait penser à notre pays"" : quand Donald Trump compare la condamnation de Marine Le Pen à ses propres affaires judiciaires",0
Six Nations : Louis Bielle-Biarrey élu meilleur joueur du Tournoi 2025,0
"Plus de 30 heures après sa disparition, une nonagénaire retrouvée en vie dans une zone périlleuse près de Nice",0
Inde : au moins 18 morts dans l'explosion d'une usine clandestine de feux d'artifice,0
"""Immaturité"" des engagés, sanctions trop faibles : un rapport pointe les causes des désertions en hausse dans l'Armée de terre",0
