cleaned,is_satirical
"Tirelipimpon sur le chihuahua, mais tirelipimpom avec la tête ou avec les bras ? Nouvelle question pour JPF",1
De nombreux facteurs arrêtés pour la propagation du Covid19,1
Une pétition demande qu'une statue du Maréchal Pétain soit remplacée par Patrick Balkany,1
"Didier Raoult face aux députés: 8 morts légers, 12 suicides accidentels et 20 démissions",1
Le Vatican commande 100 000 enfants gonflables,1
Racisme : le Comité de Soutien aux Mexicains (CSM) demande le retrait du mexicain PEPITO sur les boites de gâteaux,1
Michou n'est pas mort !,1
Remaniement : Patrick Balkany devient ministre de la santé,1
Belgique : la statue de Léon Degrelle enfin déboulonnée à Bruxelles,1
"Pour soutenir "" BLM "" La SPA renonce à accueillir les animaux blancs !",1
COVID-19: Ses proches débranchent son respirateur pour allumer la clim: 1 mort,1
Polémique à Marseille : faut-il déboulonner la statue de JUL ?,1
Manuel Valls est de retour en France,1
P.Balkany : Le professeur Raoult m'a sauvé la vie !,1
"Gilbert Montagné soutient #BlackLivesMatter: "" Nous autres, noirs, souffrons depuis trop longtemps """,1
[Photos Exclusives] Patrick Balkany s'en prend à la police et leur jette du riz avec une pancarte #GrainDeRizLivesMatter,1
Levallois-Perret annonce son Bal-Kariz pour le 14 juillet,1
Jordan n'a pas baissé sa tête : 10 morts légers,1
Réouverture des cinémas : Le film d'Arielle Dombasle sera projeté avant chaque séance,1
Fortes chaleurs : Brigitte Macron sera congelée jusqu'en septembre,1
"Le monde d'après: ben, c'est le même qu'avant",1
"Pour relancer sa production, Renault se lance dans un nouveau modèle, la Twinghosn",1
"Dans son dernier livre, B.H.L dit avoir aboli l'esclavage",1
#BlackLivesMatter : Michel Blanc sommé de changer de nom,1
"DIJON: 9 Interpellations dans le quartier des grésilles, des couteaux ont été retrouvé dans leurs cuisines !",1
Polémique à Strasbourg : faut-il déboulonner la statue d'Hitler?,1
Patrick Balkany élu maire de Dancé,1
[Exclusif] Patrick Balkany rejoint la prochaine saison de Danse avec les Stars,1
"Pour redorer leur image, des policiers offrent du cannabis",1
Un producteur de radis se serait radis-calisé pendant le confinement,1
"Pour surfer sur la Balkany-danse, Manuel valse",1
Fouilles chez Michel Fourniret : Benjamin Griveaux retrouvé,1
"Joël Philippe, le politicien qui monte malgré le silence des médias",1
Patrick Balkany remis en prison suite à sa bonne santé affichée,1
Un Antifa réalisant qu'il a un comportement fascisant jette une brique dans sa propre maison,1
BHL propose de remplacer tous les monuments à polémique par des statues à son effigie,1
"Après Sylvain Durif et Vincent Flibustier, La Secte Phonétik élit Jean-Pierre Fanguin comme nouveau marabout",1
"Le collectif "" Black lives matter "" demande à Arnold Schwarzenegger de changer de nom",1
Crash Bandicoot 4 : Le personnage d'Aku Aku jugé raciste va être retiré,1
Jul : scandalisé par la mauvaise imitation de son signe !!,1
"Le pape est mort, un nouveau pape est appelé : "" araignée "" !",1
Coup d'état : Christophe Chalençon investit l'Élysée,1
"Groquick : mon successeur a couché pour prendre ma place. Voilà pourquoi il s'appelle "" Quickie """,1
"Après The Voice, Vincent Flibustier se présentera à TAUPE Chef",1
18 juin: la France rend hommage au 1er vainqueur de The Voice,1
"Melun : Sous l'emprise de l'alcool, ce prêtre remplace les hosties par des Pringles aux oignons",1
"Tendance, les neurchis ont la cote : Nordpresse ouvre son propre neurchi de fake news",1
"2020 : Interpol recherche la personne qui a croisé les doigts derrière son dos en souhaitant "" Bonne année """,1
"Ivre, il voit Georges-Louis Bouchez Partout",1
Les p%tes démentent l'info selon laquelle tous les flics sont leurs fils,1
L'IGPN enquête sur Les Sentinelles du Corps après plusieurs plaintes pour violence,1
Macron annonce un reconfinement pour une durée indéterminée,1
Allocution de Macron : Les propos et actes racistes dans la police sont momentanément suspendus,1
Marine Le Pen favorable à l'immigration tchétchène,1
Jean Pierre Fanguin vite condamnu à 3 ans de prison ferme,1
La voix de 4 mariages pour une lune de miel est décédée,1
Bruce Willis est mort : Rien pour David et Laura,1
Les Gitans débarquent à Dijon pour aider les Tchetchenes: 23 morts légers (vidéos),1
Racisme: un identitaire bleu clair agresse un identitaire bleu foncé,1
"J-P se fait battre par une cycliste de classe sociale basse : "" La question elle a été trop vite répondue """,1
Afida Turner devient blanche pour vivre comme tout le monde,1
Réouverture des plages: les recommandations de l'OMS jugées trop strictes par Olivier Véran,1
"Accusé d'antisémitisme, un agriculteur ougandais manchot doit indemniser BHL à hauteur de 6000$",1
""" Appelez-moi Georges-Louis Hervé "", le Look GLB séduit et est adopté par ses collaborateurs du MR à Mons",1
"JB Guégan chanson de l'année, toujours rien pour David et Laura",1
Macron annonce le plan Urgence EHPAD: les pédophiles réquisitionnés,1
"Amsterdam: pisser sur les femmes, même infidèles, sera désormais puni par la loi",1
"Johnny Hallyday retrouvé mort ce matin. Il aurait été assassiné pour avoir chanté "" noir c'est noir """,1
Zone 51 : Le chanteur Sting placé en quarantaine,1
Xavier Dupont de Ligonnès sort du silence dans un livre poignant,1
"Le fondateur de Nordpresse "" claque tout "" et s'engage dans la police du transperceneige",1
Scoop : Gilbert Montagné sait très bien cuisiner !,1
"Arrêt de l'étranglement, Castaner remet en service le fléau d'arme !",1
Bruxelles : une pétition circule pour que l'avenue Léopold II soit démantelée,1
Un publicitaire reçoit le prix de l'originalité pour l'évocation du déconfinement,1
Manifestation des policiers contre les annonces de Christophe Castaner,1
American History X ressortira bientôt dans une version 2020,1
Élections municipales : la finale se déroulera sur les poteaux,1
Municipales: l'OMS recommande un bon lavage à toutes les vestes retournées,1
Sibeth Ndiaye nommée préfète de Paris à la place de Didier Lallemant,1
"Philippe Lavil menacé de mort par des végans parce qu' ""il tape sur des bambous """,1
"Pas d'article sur George Floyd, comme lui, on a manqué d'inspiration",1
Le Corona virus arrive en Belgique,1
Trump recruté par les témoins de Jéhovah: la bible en tête des ventes,1
"Ici Bla-Bla: Ne dites plus "" Salut les lardons! "" mais "" Bonjour les pousses de bambou! """,1
L'incroyable histoire d'Emilie qui avait besoin d'un rein,1
Les Rolling Stones en 1ère partie de Raoult and the Chloroqueens,1
Le Coronavirus vient d'être capturé par un plongeur. La pandémie est terminée,1
"Favorable à l'égalité des chances, Trump autorise les policiers à tirer sur les arabes, les mexicains et les chinois",1
Geoffroy Roux de Bézieux propose aux salariés de travailler gratuitement pour financer les pertes du au COVID-19,1
L'IGPN poursuivit pour publicité mensongère ! (photo à l'appui),1
L'IGPN saisi l'IGPN sur l'utilité réelle de l'IGPN,1
Emmanuel Macron est en fait le Cobra Commander,1
Peter Parker fait de la vulgarisation scientifique sur youtube,1
"BILAN du Ségur de la santé : "" Il faudra fermer des lits, voir des hôpitaux "" déclare Olivier Veran",1
Patrick Blakany gèrera les dons du #BlackLivesMatter,1
L'Afghanistan et l'Irak envoient des forces armées aux USA pour maintenir la paix,1
Trump embauche des maçons chinois pour construire des prisons en 10 jours,1
Claude François est mort,1
Émeutes sur mars après qu'un alien vert clair a tué un vert foncé,1
Laeticia Hallyday avait épousé George Floyd 3 jours avant sa mort,1
Alexandre Benalla recruté par la police de Minneapolis,1
L'autopsie de Georges Floyd révèle qu'il est mort du Coronavirus,1
Darwin awards : Claude François récompensé à titre posthume,1
Un pedophile belge traumatisé après avoir confondu Passe-partout avec un enfant,1
"Fervent antiraciste, Didier Lallement rejoint Philippe Poutou au NPA",1
Carole Baskin possède désormais le Zoo de Joe Exotic,1
Bashar Al-Assad demande à Trump de cesser les violences sur son peuple,1
Le président Tchétchène appelle les USA à respecter les minorités,1
Mort de Michel Drucker: Toujours rien pour David et Laura,1
Interview d'un voisin du Sars-CoV-2,1
Annulation de la finale de Koh-Lanta ! La cause ? Le Covid-19,1
Daesh lance un appel au calme aux USA et se met en chômage partiel,1
"Ému par ce message d'un gilet jaune, ce commerçant lui offre un micro-ondes",1
Macron vend la tour Eiffel au Qatar pour 200.000€ afin de soulager la dette publique de la France,1
Le racisme reconnu comme maladie mentale par l'OMS,1
Le Covid-19 est bien arrivé dans la Station Spatiale Internationale,1
Alerte ! Un premier cas de carapeste signalé à Mouscron,1
Minneapolis: Énorme succès pour le concert de Rammstein malgré la Pandémie,1
Donald Trump autorise un policier noir à tuer un citoyen blanc par erreur,1
Europe Écologie – Les Verts remportent les municipales,1
"Breaktrough : l'info vient de tomber, hospitalisation d'urgence au CHU de Liège",1
La dernière étude de la 4ème D du collège Schweitzer est formelle: en mélangeant du bleu et du jaune on a du vert,1
Déconfinement phache 2 : les cachinos Barrière autorichés de réouverture contrairement aux cachinos Partouze,1
Guy Bedos est mort: Toujours rien pour l'autre connasse de Nadine Morano,1
"Selon une étude, le peuple, après tout, c'est peut-être juste une bande de connards",1
[CHOC] Joséphine ne sait pas en réalité claquer des doigts,1
Présidentielle 2022 : J-M Bigard souhaite de présenter pour retrouver son ami Coluche,1
"L'OMS interdit l'utilisation de la chloroquine, mais rassurez-vous les ventes d'armes sont toujours possible !",1
"Nicole NOTAT : "" Pour le ségur de l'hôpital, je propose de mettre en place des cahiers de doléances """,1
Benjamin Griveaux restera en télétravail le plus longtemps possible,1
Les graines de cannabis au soutien du métabolisme,1
Un automobiliste en panne perd son oeil par un tir préventif de LDB,1
Réouverture des aéroports: Booba et Kaaris seront au terminal 2D de Roissy le 6 juin,1
La chroloquine provoquerait un étrange Syndrôme de Cotard,1
Il affrontera Mike Tyson lors de son combat de reprise !,1
"Covid-19, un premier traitement homéopathique fonctionne",1
Emmanuel Macron appelle Camélia Jordana,1
Une institutrice crée des poupées vaudou pour continuer à faire souffrir ses élèves à distance,1
"Brigitte Macron souhaite repartir en confinement "" J'ai rajeuni de 20 ans sans voir mon Manu ""tu",1
Le fondateur d'Eiffel 65 Jean Loup Dabadie Dabeda est mort. Rien pour David et Laura,1
"Namur en Mai 2020: Aucun incident à signaler, aucune plainte, aucun déchet (Appel au don dans l'article)",1
Harry Potter et la Deuxième Vague sortira en juillet,1
Élections municipales : le second tour remplacé par l'épreuve des poteaux,1
"Après la vidéo d'un chat jeté aux ordures à Montélimar, Veolia promet que le félin sera recyclé",1
"Bayrou relaxé par l'IGPN: "" Les emplois sont fictifs car le parti est fictif. """,1
Un agent secret du Vatican aperçu en train d'éliminer un apostat en pleine rue,1
Michel Onfray annonce l'arrivée des frères Bogdanoff au Front Populaire,1
Griveaux décide de rejoindre le PS (car il penche à gauche),1
Alerte ! Le pontage n'était pas coronarien mais coronavirus !,1
Les causes de l'incendie de notre dame enfin dévoilé,1
"Corona : Ras le bol, le Pays de herve déclare son indépendance",1
"E.Macron: "" Nous n'avons jamais été en rupture de masques, nous voulions juste faire mourir les plus faibles """,1
"Sibeth Ndiaye sur RTL: "" Si Trump prends de la chloroquine, alors j'ai le niveau pour en prendre aussi """,1
"L'ONU déclare : "" le génocide arménien n'a jamais existé puisque la Turquie n'existe pas """,1
"Déconfiné, Joey Starr commence le tournage du biopic de Michael Jackson",1
Valentin Lassaint est mort !,1
"Déconfiné, Dominique Strauss-Kahn passera sa première nuit dans un Sofitel",1
Valérie Giscard d'Estaing se lance dans le porno et devient Valérie Braquemart d'Estaing,1
Le masque grand public biodégradable enfin disponible,1
"Castaner en Normandie : Venu inaugurer le débarquement en Mai, il reviendra finalement en Juin",1
Le Cocoronavirus a bien débuté en Chine,1
"Édouard Philippe explique à Lorànt Deutsch qu'il a confondu "" lancer un Land Rover Discovery dans une clinique "", et lancer l'essai clinique Discovery",1
Sanofi distribuera le vaccin générique contre le Coronavirus en priorité à la France,1
Space Force: Trump ordonne la reprise des travaux de l'Étoile de la Mort,1
L'OMS recommande ce masque contre les connerievirus des médias et des politiques,1
Défilé du 14 juillet: le personnel soignant remplacera l'armée,1
La finale Belge de Water-polo se jouera dans le canal du Centre,1
"La loi contre la haine est adoptée, Laetitia Avia peut enfin être condamnée pour racisme, sexisme et homophobie",1
Laeticia Avia accusée de BlackFace en plein vote sur la loi Haine-Censure,1
"Après le Obamagate, le Obamasqué, sa déclinaison française touche Emmanuel Macron",1
Les Karcher commandés par Sarkozy en 2005 viennent d'être livrés,1
"Après avoir fait le malin avec le covid19, Edouard Philippe se teint la barbe et vend du liquide d'essuie glace avec Laurent Deutsch",1
Loi Avia adoptée : l'empereur Palpatine obtient tous les droits,1
"Christophe sort de sa tombe pour souhaiter bon anniversaire à Aline, ça tourne mal",1
Belgique : ouverture d'un drive pour pédophile,1
Le monde d'après rappelé pour défaut de fabrication,1
"David et Laura se font reconnaître comme enfants légitimes de Lucette, 101 ans",1
Déconfinement: les chiffres du taux de décès acceptable pour le gouvernement,1
"Odeurs de souffre à Paris : Selon Sibeth Ndiaye, "" Les nez des Parisiens seraient trop proches de leur cul """,1
L'ONU crée la division des Masques Bleus,1
"Le port du masque en rue illégal en France et en Belgique sur base des lois "" anti-niqab ""? L'incompétence des ministres!",1
Rentrée du travail: les enfants accompagneront les parents le 1er jour,1
Plan pour la culture: E.MACRON en profite pour nous présenter le ministre de la culture,1
300.000 Parisiens réunis cette nuit pour fêter le reconfinement,1
Benjamin Griveaux se laisserait pousser une queue de cheval,1
Casasnovas nommé Docteur à l'IHU de Marseille,1
Commémoration du 08 Mai: E.MACRON dépose une gerbe en hommage aux gilets jaunes mutilés par ses services,1
Commémoration du 08 Mai 2020 : E.MACRON déposera une gerbe au FOUQUET'S ravagé par un tir de lacrymogène accidentel,1
Le nouvel ehPad d'Apple aura une meilleure autonomie,1
Disney : Un nouveau film sur l'actu pourrait bientôt faire son apparition !,1
COVID19: Laurent BERGER propose des semaines de congés non payées pour soutenir l'économie,1
Culture – Macron blessé après avoir enfourché le tigre,1
Carla Bruni met son nain de jardin favori en vente aux enchères pour le personnel soignant,1
Sibeth Ndiaye adapte ses meilleures déclarations en comptines pour enfants,1
"Pour le second tour des élections municipales, les bulletins seront imprimés sur du PQ",1
"La député Claire O Petit "" Les enfants peuvent aller travailler quand ils ne sont pas à l'école pour aider à la relance",1
"Macron annonce des suppressions de vacances, RTT et jours fériés",1
Carlos Ghosn a nouveau arrêté au Japon ce 5 mai,1
"En voyage scolaire aux Etats-Unis, le Petit Grégory se noie dans de l'eau de Javel",1
"Réouverture des écoles impossible, Emmanuel Macron aurait pécho toutes les profs",1
Le remède contre le Coronavirus était dans le coffre-fort de Benalla,1
"Le Ministre de l'Education Nationale déclare "" Seuls les enfants gogols retourneront à l'école le 11 mai """,1
Une marque de lingerie fait le buzz en sortant sa ligne de strings médicaux,1
La Mairie de Paris habille la Tour Eiffel d'un masque pour sensibiliser les Français,1
"Institut Schrödinger : "" Kim-Jong-Un est mort ET vivant """,1
01 AVRIL 2020: Jérôme Salomon affirme avoir été victime d'un bizutage sur la commande de masques qui n'a jamais été passé !,1
INTOX : L'assemblée nationale n'a finalement jamais été fermée ! La fréquentation est normale.,1
Déconfinement du 11 Mai : Daniel Cohn Bendit propose de garder les enfants qui n'iront pas à l'école,1
"Charleroi: un nonagénaire perd son dentier au balcon du 7ème étage, un passant décède",1
Angèle se dit vidée à cause du Coronavirus,1
"Alexandre Benalla infiltre plusieurs manifestations en ligne pour "" hacker du manifestant """,1
Michael Jackson devient officiellement blanc après un traitement à l'eau de Javel,1
"Après avoir bu trop d'eau de Javel, Donald Trump devient Donald Propre",1
Le chef de spotify tué par balle à cause d'un célèbre rappeur ?,1
"Prévoyants, les Français avaient stocké de quoi faire 82 milliards de masques !",1
Coronavirus : le patient zéro est un participant de Pékin Express,1
"Kim Yo-Jong déclare : "" J'ai adoré que mon histoire soit racontée dans Kill-Bill """,1
Un français pris pour un chirurgien réalise une transplantation de tête,1
"Kim Jong-Un, Dos, Tres, la nouvelle série nord-coréenne qui va faire un carton",1
"Kim Jong-Uno, le jeu mortel qui va vous rendre accro !",1
SNCF: 100% des trains à l'heure mais personne ne les prend,1
Jean-Vincent Placé se rend en Corée du Nord en espérant pouvoir remplacer Kim Jong-Un,1
[Violences policières] Christophe Castaner promet d'adapter les insultes racistes à toutes les ethnies,1
Les ouvriers souhaitent un bon 1er mai au MEDEF,1
Laurent L. surpris à mal porter son masque pendant ses courses,1
Réouverture: Les cafés et les bars pourront réouvrir le 1er juin uniquement si on y fume,1
"Par peur de perdre son public, Grand Corps Malade change de nom et devient Grand Corps Guéri",1
Des dealers mettent gratuitement à disposition des masques pour sniffer en toute sécurité,1
Du Pascal Praud programmé pour tous les patients en phase terminale,1
Port du masque dans les transports en commun : premier accident mortel,1
Les tests de dépistage commandés par l'état et réalisés par Jacquie & Michel font polémique,1
Trump va construire un mur autour des USA,1
L'industrie du porno demande une distance sociale de 30cm maximum,1
"[Faits divers] Un meurtrier libéré, il avait bien coché la case meurtre sur son attestation",1
"Belgique: Maggie De Block remplacée par son frère, Ad De Block, au poste de ministre de la santé",1
Kim Jong-un aperçu vivant aux côtés de Poutine et de Sarkozy,1
Claire O'Petit: les gens peuvent aider la relance en travaillant 1 semaine par mois gratuitement,1
Fred Tuche est mort,1
Les modalités du déconfinement français en avant-première,1
"Épargné par le Coronavirus, Michel Drucker renouvelle son contrat jusqu'en 2054",1
"En tentant de s'en faire un masque, Christophe Barbier meurt étouffé par son écharpe",1
Manuel Valls abattu en Corée du Nord après avoir tenté d'y présenter sa candidature,1
Pan Go-Lin remplacera Kim Jong-Un à la tête de la Corée du Nord,1
Johnny Hallyday vend quelques-uns de ses asticots aux enchères pour aider les Hôpitaux,1
Apple lance l'iCod: le masque connecté protégeant du Covid-19,1
The Last of Us Part II : Naughty Dog demande à l'OMS de ne plus spoiler le jeu,1
"Elle tape "" Faites votre masque buccal "" sur Google et découvre ce qu'est un bukkake",1
Attaque de vautour au pays basque,1
Kim Jong-Un va bien,1
"Il écrit "" Corée du Mort "" et devient rédac'chef à Libération !",1
Décès de Kim Jong-un : c'est sa sœur Kim Kardashian qui va le remplacer,1
Kim Jong-Undead succède à Kim Jong-Un,1
Mort de Kim Jong Un: Attila le Hun pressenti pour le remplacer,1
"Confinement: Marc Dutroux lance sa chaîne Twitch "" Le Joueur de la Cave """,1
Natascha Kampusch: ses 5 astuces pour réussir son confinement,1
"Le chirurgien de Kim Jong Un a été abattu par un tir de canon, sa famille mangée par des tigres",1
Mort de Kim Jong Un lors d'une opération: L'hôpital a été rasé: 8000 morts,1
"Marc Dutroux affrontera Christian Quesada dans l'émission "" Les douze coups de midi """,1
Le Dr Trump présente son équipe,1
Mort du dirigeant Nord Coréen Kim Jong Un mort: Toujours rien pour David et Laura,1
De nouveaux chemtrails aperçus dans le ciel européen !,1
"Kim Jong Un est Mort, Kim Jong Deux regnera bientôt",1
Kim Jong Un est mort- Kim Jong Un is dead,1
"Marc Dutroux devient youtubeur "" Le joueur de la cave """,1
Marlène Schiappa scandalisée par les inégalités homme/femme sur les infections au coronavirus,1
"Déçu de ne pas avoir vu d'étoile filante, il met le feu à des pigeons",1
"Dorénavant, les USA afficheront les morts dus au Covid-19 en "" WTC Towers """,1
Boire du Canard VC protégerait du Covid-19 selon,1
"Trump said Brawndo can "" annihilate "" the coronavirus",1
"Kim Jong-Un renonce à l'arme nucléaire "" Le Covid me suffit """,1
Le docteur Raoult soigne les malades du COVID-19 avec un mélange de chloroquine et de désinfectant selon les conseils de Trump,1
La cigarette protège du Coronavirus: Les bureaux de tabac pris d'assaut,1
"N'ayant trouvé personne pour lui payer son retour, un prince ivoirien est bloqué en France depuis 3 ans",1
"Jean-Vincent Placé ouvre des bars clandestins "" J'ai soif et je ne suis pas le seul """,1
La France envoie le porte-avions Charles De Gaulle pour libérer l'Amérique,1
Mort du pétrole: Toujours rien pour David et Laura,1
"Gilbert Montagné court sur l'autoroute, personne ne sait pourquoi",1
"Pétrole sous les 0 dollars: dès demain, vous serez payé pour aller faire le plein. Découvrez combien !",1
Coronavirus: Elle ne se fait pas contrôler en revenant de la Tour de Chine,1
Fin de l'obligation scolaire pour les enfants aidant leurs parents à finir le mois,1
Mons: l'aération de la nouvelle gare est conforme à la lutte contre le Covid-19,1
"Football: taclé par Coronavirus, Neymar devra être hospitalisé",1
Le Président de l'Afrique annule la dette de la France,1
Le chanteur Christophe durcit son confinement et décide de s'enfermer dans une boîte,1
""" Les Maux Jaunes "", la reprise de Christophe pour les victimes du Coronavirus sortira dans les prochains jours",1
Patrick Balkany remplace Omar Sy sur l'adaptation d'Arsène Lupin par Netflix,1
Belgique : il vend du matériel de jardin pour pouvoir réouvrir son bar,1
"Michel Leeb avoue son canular : "" Sibeth Ndiaye, c'était moi """,1
Ennui pendant le confinement : Emmanuel Macron s'en prend aux Gilets Jaunes,1
Des Français construisent un Hôpital en 9 jours avec des rouleaux de PQ,1
#BalanceTonVoisin : Un voyage en Chine à gagner pour les meilleurs délateurs,1
Belgique: Des chrysanthèmes offertes à la caisse de tous les magasins de Bricolage,1
3 morts dans un incendie causé par un coup de soleil,1
Top 10 des raisons d'aller vivre à Charleroi : la 5ème va vous surprendre !,1
Kenneth Copeland sick from the Coronavirus Covid-19,1
"Gad Elmaleh en panne de téléphone : En recopiant ses attestations, il écrit accidentellement un nouveau one-man show",1
Les chroniqueurs et éditorialistes obtiennent la Reconnaissance d'Inutilité Publique,1
Le maire de Beziers Robert Pénard a enfin reçu ses masques,1
Christophe est mort du Coronavirus rien pour David et Laura,1
"Christophe est mort du Covid 19, rien pour David et Laura",1
"CORONAVIRUS: Suite la crise économique du COVID-19, Laurent Bergé propose la retraite à 68ans pour financer les pertes",1
Rassemblements de + de 1000 personnes interdits: l'AS Monaco ne jouera pas à huis clos,1
Rassemblements de + de 1000 personnes interdits: fermeture du bois de Boulogne,1
"Coronavirus : en quarantaine, elle tue ses 4 enfants",1
Ministre Agnès Pannier-Runacher: Vendez vos actions Fauteuil relaxation & Epahd. L'accord du MEDEF pour la phase 3 pour bientôt,1
"Le Coronavirus change encore de nom, il s'appellera officiellement "" Covid-Notre-Dame de Paris """,1
"Jul positif au Cochonnavirus "" On m'appelle Porci """,1
"D'après un sondage, la côte de popularité du Coronavirus serait supérieure à celle d'Emmanuel Macron",1
Un homme chute du 3ème étage en applaudissant le personnel soignant à la fenêtre,1
"PoCorona Go! , la nouvelle application venue de Chine qui va faire fureur",1
Christian Clavier interprétera le Coronavirus dans Les Tuche 4,1
Stéphane Bourgoin ajoute un autre grand criminel à son palmarès : Un pangolin,1
Jeffrey Epstein died from the consequences of the Coronavirus Covid-19 according to a new report,1
Un cuisinier de Wuhan obtient sa première étoile au Guide Michelin pour sa recette de pangolin,1
Tous les joggeurs recensés depuis l'annonce du confinement seront inscrits d'office au prochain Marathon de Paris,1
Steve Jobs est mort,1
"Couvre feu : Francis Heaulme, Guy Georges et d'autres tueurs en série libérés dans les rues à partir de 22h00",1
Florent Pagny avoue qu'il a été victime d'un Fisc Fucking,1
Le chanteur Renaud confiné dans une bouteille de Ricard depuis plusieurs semaines,1
[Ennui en confinement] Ouvrez votre robinet pour du gaz hilarant à volonté !,1
La rentrée scolaire reportée à cause du Tour de France,1
"Aucun cas de COVID-19 dans la commune de Trois-Ponts : "" Quoi !? Il fallait les compter ? "" – Interview",1
Castaner réquisitionne les Mc Drive pour effectuer des tests massifs,1
L'UE choisit la Shinra comme conseiller sur l'environnement,1
Le C.S.A décide de renommer Pascal Praud en Pascal Amateur,1
Confinement: Laurent Ournac a tout repris,1
Confinement: Thomas Pesquet a bien pris,1
"Coronavirus : Gravement atteint, Sarkozy s'effondre dans les bras de Dati",1
Le Coronavirus sans gluten disponible le mois prochain,1
[Formation] Devenez virologue en quelques minutes !,1
Baisse de la pollution : Le petit Grégory a été retrouvé sain et sauf dans la Vologne,1
Une étude allemande confirme l'efficacité du traitement à l'hydrochloroquine,1
Covidis: le crédit conso à 0% pour les infectés,1
La France décerne une médaille d'or du confinement à Johnny Hallyday,1
Kenneth Copeland sera le seul concert maintenu du HELLFEST (Vidéo HARD),1
Du Pangolin Vegan arrive dans vos supermarchés,1
Christophe Castaner embauche Joe Exotic et ses tigres pour renforcer le confinement,1
"[Attestations] Jésus se bat pour l'ajout d'une case "" Ressuscité """,1
Une association de prêtres offre des masques aux jeunes enfants,1
Le Père Noël annule sa tournée 2020,1
Gilbert Montagné continue sa tournée sans s'apercevoir que les salles sont vides,1
"En réponse aux live d'artistes, des Hôpitaux décident de filmer leurs opérations en direct",1
Coronavirus : les entreprises du CAC40 repousse le versement des dividendes de Laurent Bergé !,1
Effets du confinement sur la pollution : Des dinosaures aperçus au Bois de Boulogne,1
Jacquie et Michel divorcent. Jacquie est en couple avec Marc Dorcel,1
"[Cinéma] Après le succès du COVID-19, un COVID-20 serait en préparation",1
Les 80km/h font chuter dramatiquement les accidents de la route,1
La 5G remplacera petit à petit les chemtrails pour mettre à jour votre logiciel de contrôle mental,1
Pâques : Manuel Valls caché dans les jardins de l'Élysée attend qu'Emmanuel Macron le trouve,1
Morgue de Rungis: un corps vendu à un boucher par erreur,1
"[Allocution] Pour sensibiliser les gens à l'adoption, Emmanuel Macron sera remplacé par son chien",1
"Daesh revendique un attentat à Paris, bilan : 0 morts et 0 blessés",1
Corse: le port du masque bien respecté,1
Le voile sera obligatoire pour les femmes en plus du masque pour des raisons de sécurité,1
Jésus n'est pas ressuscité à cause du confinement,1
Stupéfaction ! Carlos Ghosn premier porteur en Grèce de la flamme olympique !,1
Budget illimité pour la création d'une 142ème fiction médicale,1
"Pâques – Coeufvid-19, l'opération commerciale qui fait polémique",1
Raël renomme sa secte les Raouliens,1
Second tour des municipales : Les applaudissements serviront de bulletins de vote,1
[Conseil éco] Applaudir coûterait moins cher que de faire un don,1
"Le single "" Où sont les masques ? "" de Patrick Juvet en tête des ventes",1
"La ministre de l'écologie annonce l'interdiction des masques jetables "" c'est une catastrophe écologique """,1
"Coronavirus – Des traits sur l'autoroute pour renforcer le "" social distancing """,1
Des provinciaux portent plainte contre la ville de Paris pour l'absence de bruit,1
Muriek Pénicaud part au front aider les travailleurs du sexe,1
Reconversion : Benjamin Griveaux envoie son beat à une jeune rappeuse,1
Le covidurage: nouvelle tendance du connard-bobo-écolo,1
1.000.000 de masques FFP2 retrouvés dans le nez de Maggie de Block,1
ALERTE: Philippe Poutou offre un masque à Marine Le Pen (vidéo),1
"SPA et euthanasie ; Pour aider les animaux, BHL met Arielle Dombasle à l'adoption",1
Le chasseur blanc obtient les pleins pouvoirs. 800.000 chasseurs contrôlent le confinement en France,1
DISPARITION INQUIETANTE de tous les anti-vaccins,1
"Au vue du bien fait du confinement pour l'environnement, Yannick Jadot propose un quinquennat de confinement en 2022 s'il est élu !",1
"Carlos Ghosn, toujours enfermé dans sa caisse, sacré champion du monde de confinement",1
Suicide collectif de centaines de fans du standard de liège suite a un set de l'incroyable DJ du pays vert,1
"Les Black Blocs se réjouïssent du confinement "" On peut aller au magasin masqués et gantés, ça facilite le travail """,1
Une tornade de Requins a envahi New York,1
Sibeth N'Daye appelle à courir à reculons pour éviter le Coronavirus pendant son jogging,1
"Préfet Lallement : Pour montrer l'exemple, le préfet sort avec son masque !",1
Sibeth Ndiaye libérée du commissariat après avoir fait un 180 degrés devant sa résidence secondaire en voiture,1
Retour fracassant de la chanteuse Brésilienne,1
Un journaliste belge provoque un accident légèrement mortel pour avoir l'exclu (vidéo),1
Des Nanopuces de contrôle mental par la 5G retrouvées dans des vaccins contre le Coronavirus,1
Une famille enfermée depuis l'apocalypse de 2012 sort de son bunker en plein confinement: 1485 euros d'amende,1
Trump accepte enfin de porter un masque,1
Chuck Norris est mort du Coronavirus: Le monde entier est menacé,1
Chuck Norris atteint par le Covid-19 et en réanimation: Le monde entier s'inquiète,1
BALKANY – Retour d'expérience de la prison en télétravail,1
Boris Johnson aux soins intensifs,1
"Mort de Boris Johnson, toujours rien pour David et Laura",1
"Chlorokin Skywalker: "" L'oeil ne voit que la surface des choses, ne t'y fie pas. """,1
Pâques 2020: la chasse aux masques est ouvertes !,1
"Débordée par le nombre de décès, New-York transforme ses anciennes stations de métro en catacombes",1
