cleaned,is_satirical
"Il termine "" Guerre et Paix "" pendant un match de l'équipe de France",1
Le NFP toujours à la recherche du Premier ministre idéal qui sera refusé par Emmanuel Macron,1
Le médaillé Fields de mathématiques échoue une nouvelle fois à comprendre les conditions de circulation des JO,1
Rachida Dati aperçue en train de déverser 50 alligators dans la Seine,1
"Maintenu à son poste, Gabriel Attal demande à Emmanuel Macron s'il pourra "" quand même partir en colo cet été """,1
"À la demande de son entourage, Marine Tondelier accepte finalement de mettre sa veste à la machine à laver",1
"Pour sortir du ventre de sa mère, un nouveau-né se fait tatouer le plan d'un utérus dans le dos",1
Fact-check : quelle heure est-il ?,1
Un couple décide de mettre fin à sa vie sexuelle en achetant des pyjamas assortis,1
Régime – 8 maladies du Moyen-Âge pour avoir un Summer Body,1
Les différents partis se réuniront demain pour discuter de la garde de Gabriel Attal,1
Législatives – CNews change son habillage avec un nouveau logo en berne,1
Jordan Bardella annonce sa reconversion comme prof de Pole Dance,1
Marine Le Pen accuse le vote des Français de faire le jeu du Nouveau Front Populaire,1
"Emmanuel Macron : "" Je vous ai compris. C'est pourquoi je nomme Bruno Le Maire Premier ministre. """,1
Les Français majoritairement opposés à un Premier ministre prénommé Jordan,1
Eric Ciotti annonce son ralliement aux Républicains,1
"Jean-Luc Mélenchon : "" Merci à tous de m'avoir élu Premier ministre """,1
Valérie Hayer accuse le gouvernement de lui avoir volé sa défaite,1
Cyril Hanouna demande l'asile politique en Corée du Nord,1
Live Législatives 2024 second tour,1
"Débats – Voulant échapper à une question gênante, un candidat RN saute du 8e étage",1
Elle signe avec le sourire le CDI qui va la rendre malheureuse les dix prochaines années,1
Marine Tondelier s'introduit dans les rêves de Jordan Bardella pour le convaincre d'accepter de débattre,1
Chier sur la table : la solution à tous nos problèmes ?,1
Il droguait ses victimes en leur faisant regarder des matchs de l'équipe de France,1
"Pour rester en bonne santé, Jordan Bardella recommande aux étrangers de faire 10 000 pas par jour vers la frontière",1
Équipe de France – Olivier Giroud toujours écarté du groupe après avoir cadré une frappe à l'entraînement,1
Marine Tondelier engage le marshal Samuel Gerard pour traquer et retrouver Jordan Bardella,1
"Législatives – Le candidat RN arrivé en tête au 1er tour était un cône de signalisation avec un graffiti "" Dehors les Arabes """,1
Corrèze – Un candidat NFP accusé d'avoir un jour nommé Manuel Valls comme Premier ministre,1
Jordan Bardella persuadé d'être poursuivi depuis plusieurs kilomètres par un camion conduit par Marine Tondelier,1
Une casquette nazie se retire des législatives après une photo d'elle en compagnie d'une candidate RN,1
"Il est persuadé qu'il va recevoir un message de Margot Robbie après avoir commenté sa photo "" canon la miss """,1
"Test – Êtes-vous plutôt travail, famille ou patrie ?",1
Le Conseil d'Etat décide de répéter pour les deux du fond,1
Emmanuel Macron annonce la dissolution du Nouveau Front Populaire et du Rassemblement National,1
Jordan Bardella furieux de voir le score du RN écrit en chiffres arabes,1
Missak Manouchian s'échappe du Panthéon et rejoint à nouveau la clandestinité,1
Les loups sont entrés dans Paris,1
Fact-check : Cyril Hanouna a-t-il vraiment utilisé une piñata Manuel Bompard dans son émission ?,1
Live Législatives 2024 Premier tour,1
Faut-il cacher ou dénoncer vos voisins bi-nationaux ?,1
Le Nouveau Front Populaire engage un vétérinaire spécialisé dans les grands fauves pour endormir Jean-Luc Mélenchon jusqu'au second tour,1
"Drame – Un Belge explose après avoir accidentellement prononcé le mot ""soixante-dix""",1
L'Union de la gauche toujours à la recherche d'un ouvrier pour séduire ses électeurs cadres,1
TEST – Êtes-vous plutôt clafoutis ou IIIème Reich ?,1
Basic Fit : les tapis de course mesureront aussi le nombre de fois où vous vous comparez à votre voisin,1
Législatives – N'Golo Kanté toujours en tête des intentions de vote,1
Pacifique – Un biologiste marin découvre le score de François Asselineau en explorant les abysses,1
Législatives – Elle fait barrage au Rassemblement National en votant Reconquête,1
"Pour équilibrer les temps de parole, l'ARCOM condamne CNews à diffuser des films de Ken Loach pendant deux ans",1
Agacé de ne pas retrouver son AirPod il finit par voter RN,1
"Gabriel Attal annonce qu'il est désormais légal de renverser quelqu'un en voiture "" si c'est un chômeur """,1
Expulsions – Le RN remercie Valérie Pécresse d'avoir relié Châtelet à Orly en seulement 25 minutes,1
"Pour qu'on parle à nouveau d'elle, la Flamme olympique se présentera aux législatives",1
Fact-check : oui ou non ?,1
"Après le télépéage, Ulys lance le premier pass pour passer devant tout le monde aux toilettes",1
Kylian Mbappé pourra remplacer son nez cassé par un 3e pied,1
Notre classement des éditorialistes dressés pour tuer,1
Prévention anti-tabac – Des poumons de fumeurs seront placés dans les paquets de cigarettes,1
"X – Après le porno et les contenus violents, Elon Musk autorise les sketchs des Chevaliers du Fiel",1
"Pour rassurer ses passagers, Boeing va installer des airbags dans ses avions",1
"Entre l'Euro et les JO, ce père de famille craint de ne pas pouvoir consacrer de temps au Tour de France",1
Emmanuel Macron annonce vouloir interdire les enfants de moins de 11 ans,1
Test – Avez-vous un peu de dignité ou êtes-vous Éric Ciotti ?,1
Un électeur retrouvé 7 jours plus tard dans l'isoloir en train de finir de plier son bulletin de vote,1
Eric Ciotti prend la fuite en accrochant 30 000 ballons au siège des Républicains,1
Les meilleurs albums de bruits de bottes pour 2024,1
"Israël/Palestine – Pour être certain de comprendre le conflit, il lit dix tweets avant de prendre position",1
Scandale – Un professeur d'EPS suspendu après avoir été surpris à courir avec ses élèves,1
"Emmanuel Macron promet de "" gouverner différemment "", "" avec respect "" pour la 38e fois depuis le début de ses mandats",1
La conférence de presse d'Emmanuel Macron décomptée du temps de parole du Rassemblement National,1
"Selon une étude, tous les garçons et les filles de mon âge se promènent dans la rue 2 par 2",1
Guillaume Meurice annonce qu'il s'exprimera tous les jours sur la BBC depuis Londres,1
"Insolite : Porté disparu depuis trois jours, un homme retrouvé vivant dans le 20h de TF1",1
Il s'est converti en fichier PDF par erreur,1
"Après ""28 jours"" et 28 semaines plus tard"", sortie de ""28 secondes plus tard"" sur la vie d'un éjaculateur précoce",1
Le pays qui célébrait le Débarquement contre le fascisme il y a trois jours vote massivement pour le fascisme,1
Sans surprise le Real Madrid remporte Roland-Garros,1
Dissolution – Jordan Bardella annonce sa démission du Parlement européen,1
5 choses que vous regretterez aussitôt de savoir sur Léon Deffontaines,1
5 choses que vous ne voulez absolument pas savoir sur Marion Maréchal,1
5 choses que vous ne voulez absolument pas savoir sur Marie Toussaint,1
Immobilier – Bien investir dans les urnes funéraires,1
Élections européennes – Vladimir Poutine toujours en tête des intentions de vote selon Le Kremlin,1
5 choses que vous regretterez aussitôt de savoir sur Florian Philippot,1
Il passe plus de 2 heures à orthographier correctement le nom de son ami Matthieux,1
"Après plus de 3 semaines, il estime que son linge est sec et le plie enfin",1
Joe Biden en France : le président américain s'est dit impatient de s'entretenir avec Raymond Poincaré,1
5 choses que vous ne voulez absolument pas savoir sur Manon Aubry,1
5 choses que vous ne voulez absolument pas savoir sur François-Xavier Bellamy,1
Elle garde son tapis de yoga de 2015 en pensant encore qu'elle va s'y mettre,1
Roland-Garros invite le public à ne siffler que les interventions de Nelson Monfort,1
Benjamin Netanyahou prêt à négocier un cessez-le-feu après avoir écouté la chanson pour la paix de Slimane,1
5 choses que vous ne voulez absolument pas savoir sur Raphaël Glucksmann,1
5 choses que vous n'avez absolument pas envie de savoir sur Jordan Bardella,1
Euro 2024 : Deschamps rappelle enfin Lacazette pour lui demander le numéro de Caqueret,1
"Emmanuel Macron d'accord pour débattre à la télé ""avec lui-même""",1
5 choses que vous n'avez absolument pas envie de savoir sur Valérie Hayer,1
Ces accoudoirs qui ont fait la France,1
"Une mention de ""culpabilité-score"" sera ajoutée sur les aliments",1
5 astuces pour ne pas tomber amoureuse de Gérald Darmanin,1
"Pour honorer la mémoire des civils palestiniens, Israël va utiliser un silencieux pendant 1 minute",1
Anne Hidalgo prévient que les Parisiens qui critiquent les JO auront trois chantiers supplémentaires dans leur rue,1
"Après le succès de la Sniffy, la colline du crack ouvre un espace enfant",1
"Après la Nouvelle-Calédonie, Emmanuel Macron ira à la rencontre des indépendantistes du 16e arrondissement",1
"Accusé de partialité après le duel Bardella/Attal, France 2 promet un duel Attal/Bardella",1
Une étude révèle que les gauchers sont plus habiles de leur main gauche,1
Mes nus dans mon profil,1
Le Parisien offre un séjour d'une semaine au Haut-Vernet pour son 1000e article sur le petit Émile,1
""" J'allais justement t'appeler "" par cet homme qui a décroché à contrecœur",1
"Sondage de la semaine – La lettre O, Pooooooour ou Cntre ?",1
Reconversion – Devenir expert de plateau TV en 48h,1
Un groupe de Parisiens fête le retour des beaux jours en pique-niquant entre une seringue et deux flaques d'urine,1
Tous les gens que vous détestez sont encore au Festival de Cannes cette année,1
"Pris en photo avec Valérie Hayer, Emmanuel Macron affirme "" avoir été piégé """,1
Il monte le volume de sa chanson des Enfoirés pour ne pas entendre le discours du SDF,1
"À peine arrivé au Paradis, Bernard Pivot corrige 8 fautes d'orthographe sur les Tables de la Loi",1
Notre classement des pays qui ne massacrent pas d'enfants,1
Bernar Pivo e dcd,1
Mask Singer – TF1 présente ses excuses après la découverte d'Alain Soral sous le costume du Cupcake,1
Pourquoi la sangria va sauver le monde,1
France Inter – Guillaume Meurice remplacé dès dimanche par une sorte de nazi sans prépuce,1
"Invité à dessiner ses angoisses, un enfant de 4 ans reproduit à l'identique le visage de Christian Estrosi",1
"JO Paris – Pour booster les performances des coureurs, la piste d'athlétisme traversera la colline du crack",1
Il a hâte de lire les critiques du film qu'il vient de voir pour savoir s'il l'a aimé,1
Les meilleures tisanes apaisantes pour arrêter la guerre au Moyen-Orient,1
"Pour ne pas stresser pendant son premier jour, un acteur pornographique imagine tous ses collègues habillés",1
"Surpris au volant d'un char d'assaut, Kendji Girac assure qu'il s'agit d' "" un simple jouet trouvé dans une brocante """,1
Le printemps finalement reporté au 20 juillet,1
"Après TikTok Lite, la commission européenne envisage l'interdiction de Copains d'Avant",1
"Albert, l'IA souveraine française, dépose son tout premier préavis de grève",1
Fête foraine – Un chasseur abat accidentellement 8 cyclistes pendant une pêche aux canards,1
"À court d'idées pour mettre fin à la conversation, elle décide de mettre un coeur sur son message",1
Nos conseils pour allumer son barbecue avec la flamme olympique,1
"Gérald Darmanin annonce le lancement d'un plan "" places nettes XXL Turbo Alpha Triple Impact """,1
Inondations à Dubaï : Le Pas-de-Calais lance une collecte de sacs de sable pour aider les influenceurs français,1
"Désormais électronique, la flamme olympique aura une saveur Fruit Du Dragon Pastèque Citron Vert Emeraude",1
"Les prises de parole de Bernard-Henri Lévy considérées comme des "" polluants éternels """,1
Vacances de Pâques – Les plus beaux bas-côtés où tomber en panne,1
TEST – Êtes-vous ringard ou bien carrément flex ?,1
JO – Valérie Pécresse conseille aux détenteurs de billets de partir aujourd'hui pour arriver à l'heure,1
Fact-check : Un dénommé Jean-Marc Ayrault a-t-il un jour été ministre de la République ?,1
Test – Quelle voiture voler dans votre quartier ?,1
Boeing cesse son partenariat avec LEGO pour la construction de ses 737,1
Nestlé avoue avoir mis de l'eau de la Seine dans ses bouteilles,1
10 décors cultes de la saga Marvel,1
"Paillasson, serpillière, brosse W-C : Que faire d'un président de commission d'enquête ?",1
"Gabriel Attal lance ""France Feignasse"" pour les chômeurs de plus d'un an",1
""" Ça fait super mal en fait "" : les députés testent un simulateur d'impôt",1
"Gabriel Attal se réveille en sursaut, persuadé qu'un chômeur se cache sous son lit",1
Émile – L'enquête relancée après la découverte de restes de déontologie journalistique,1
J.O : Les opposants politiques de Vladimir Poutine représenteront la Russie pour toutes les épreuves dans la Seine,1
